id;Город;Тематика - группа;Тематика;Наименование;Короткое наименование;Род деятельности;Основной телефон;classic;min;max;vip;min;max;auto;min;max;travel;min;max;home;min;max;shopping;min;max;health;min;max;Район;Адрес;Телефон;Время работы;www;email;Описание
502;НОВОСИБИРСК;Спорт, отдых, развлечения;Развлечения, отдых;Фирменный магазин пиротехники «Салют России»;Салют России;фирменный магазин пиротехники;;5% на весь ассортимент и услуги.;5.00;5.00;10% на весь ассортимент и услуги.;10.00;10.00;;;;10% на весь ассортимент и услуги.;10.00;10.00;;;;;;;;;;Октябрьский;ул. Кирова, 159;(383) 266-52-02, Факс:(383) 266-52-02;10.00-19.00, 10.00-17.00 - суббота, выходной - воскресенье.;www.bolshoy.ru;nsk@rossalut.ru;Реализация пиротехнической продукции бытового назначения. Организация и проведение пиротехнических ШОУ.
1619;НОВОСИБИРСК;Спорт, отдых, развлечения;Развлечения, отдых;«Страна Континенталия»;Страна Континенталия;детский развлекательный центр;;10 %;10.00;10.00;20 %;20.00;20.00;;;;;;;;;;;;;;;;Дзержинский;Гусинобродское шоссе,20;(383)261-14-70, 286-61-20;10.00 - 21.00 ежедневно.;www.kontinent.su;;Приходите к нам и вам будет трудно увести Ваших детей обратно!
1619;НОВОСИБИРСК;Спорт, отдых, развлечения;Развлечения, отдых;«Страна Континенталия»;Страна Континенталия;детский развлекательный центр;;10 %;10.00;10.00;20 %;20.00;20.00;;;;;;;;;;;;;;;;Заельцовский;ул. Кропоткина,128а;(383)286-71-30;10.00 - 21.00 ежедневно.;www.kontinent.su;;Приходите к нам и вам будет трудно увести Ваших детей обратно!
1619;НОВОСИБИРСК;Спорт, отдых, развлечения;Развлечения, отдых;«Страна Континенталия»;Страна Континенталия;детский развлекательный центр;;10 %;10.00;10.00;20 %;20.00;20.00;;;;;;;;;;;;;;;;Ленинский;ул. Троллейная, 130а;;10.00 - 22.00 ежедневно.;www.kontinent.su;;Приходите к нам и вам будет трудно увести Ваших детей обратно!
2076;НОВОСИБИРСК;Спорт, отдых, развлечения;Рестораны, бары, кафе, пиццерии;Ресторан аргентинской кухни «Tierra del Fuego»;Tierra del Fuego;ресторан аргентинской кухни;2000001;10 %;10.00;10.00;15 %;15.00;15.00;;;;15 %;15.00;15.00;;;;;;;;;;Заельцовский;Красный проспект, 99;(383) 2-000-001;12.00 - до последнего гостя;www.argentino.ru;;"
Ресторан необычной эксклюзивной кухни. Особая технология приготовления и подачи мясных стейков из говядины и мяса ягненка. Приличный винный лист. Атмосфера. Отличный сервис. Средний чек без спиртного 2500-3000  рублей. Лучший ресторан 2008 года ( Премия Luxury Life Style Awards).
"
2648;НОВОСИБИРСК;Спорт, отдых, развлечения;Рестораны, бары, кафе, пиццерии; Ресторан «Калипсо»;Калипсо;ресторан;(383) 343-37-52;5 %;5.00;5.00;10 %;10.00;10.00;;;;;;;;;;;;;;;;Ленинский;ул. Станиславского, 10;(383) 343-37-52, 343-59-86, факс: 343-23-31;11.00 - 23.00 ежедневно;;calypso-k@mail.ru;
225;НОВОСИБИРСК;Спорт, отдых, развлечения;Рестораны, бары, кафе, пиццерии;Кафе-бар «Лодка»;Лодка;кафе-бар;;10 %;10.00;10.00;15 %;15.00;15.00;;;;15 %;15.00;15.00;;;;;;;;;;Железнодорожный;Вокзальная магистраль, 15;(383) 222-97-40, Факс:(383) 229-56-44;12.00 - 03.00 ежедневно.;;;Уютная обстановка. Живая музыка. Традиционная европейская кухня. Боулинг, игровые автоматы, бильярд. Детское меню. проведение банкетов, фуршетов. Обслуживание по VISA, Master Card, Сберкарта, Золотая Корона.
52;НОВОСИБИРСК;Спорт, отдых, развлечения;Рестораны, бары, кафе, пиццерии;Ресторан чешской кухни «У Вацлава»;У Вацлава;ресторан чешской кухни;;10%, кроме бизнес ланча.;10.00;10.00;15%, кроме бизнес ланча.;15.00;15.00;;;;;;;;;;;;;;;;Центральный;ул. Горького, 78;(383) 223-93-74, Факс:(383) 210-01-30;13.00 – до последнего гостя.;;;Чешская кухня, живая музыка, блюда на огне, классический интерьер, профессиональная помощь в организации торжеств.
698;НОВОСИБИРСК;Спорт, отдых, развлечения;Рестораны, бары, кафе, пиццерии;«Ясная поляна», ресторан, служба доставки;Ясная поляна;ресторан, служба доставки;;10 %;10.00;10.00;15 %;15.00;15.00;;;;;;;;;;;;;;;;Октябрьский;ул. Бориса Богаткова, 163/8;(383) 260-21-23, служба доставки обедов:  292-77-44 ( 12.00-16.00);12.00 - 24.00 ежедневно.;www.ya-polyana.ru;polyna05@mail.ru;Первоклассный ресторанъ «Ясная поляна» отпускает недурные обеды, завтраки и ужины. Холодные и горячие блюда. Постоянно свежая провизия. Предупредительная и вежливая прислуга. Все удобства. Образцовый порядок. Цены умеренные. Домашние обеды домой и в офис. Доставка с 12.00 до 16.00
3200;НОВОСИБИРСК;Спорт, отдых, развлечения;Салоны красоты;Студия маникюра и педикюра «4hands»;4hands;Студия маникюра и педикюра;(383) 286-31-12;"10%, на услуги* салона,а также на подарочные сертификаты!
*Подробности у администратора салона.";10.00;10.00;"15%, на услуги* салона,а также на подарочные сертификаты!
*Подробности у администратора салона.";15.00;15.00;;;;;;;;;;;;;;;;Центральный;Красный проспект, 74 ( М. Красный проспект);(383) 286-31-12;09.00  - 21.00 ежедневно.;;;А Вам делали это в четыре руки?! Студия маникюра и педикюра «4hands» предлагает воспользоваться уникальным предложением - одновременным сеансом маникюра и педикюра в четыре руки. Всего за час опытные мастера придают ногтям на руках и ногах великолепный вид. Студия Оборудована массажными SPA-креслами. что подарит Вам удивительно приятные ощущения. В палитре 4hands - классический, SPA  и комбинированный маникюр и педикюр, а также разнообразные виды покрытий, наращивание ногтей, эпиляция.
2833;НОВОСИБИРСК;Спорт, отдых, развлечения;Салоны красоты;«Мир красоты»;Мир красоты;;(383)3541550;5%, с возможностью накопления до 10%;5.00;10.00;10% + подарок;10.00;10.00;;;;;;;;;;;;;;;;Центральный;ул.  Октябрьская, 35;(383)3541550; 09.00 - 21.00 ежедневно.; www.wbis.ru;salon@wbis.ru;"У нас всегда в наличии доступная и качественная профессиональная косметика
лучших мировых брендов. Наши сотрудники - профессионалы своего дела, которые
подскажут, научат или просто сделают Вас красивыми. Наши цены, акции, скидки
достойны Вашего внимания."
423;НОВОСИБИРСК;Спорт, отдых, развлечения;Салоны красоты;Студия красоты «Севилья»;Севилья;студия красоты;;5 %;5.00;5.00;10 %;10.00;10.00;;;;;;;;;;;;;;;;Центральный;ул. Советская, 35а;(383) 222-59-84, Факс:(383) 222-59-84;09.00 - 20.00 ежедневно.;http://sevilya-nsk.ru/;sevilya@inbox.ru;Стрижки Mod`s hairs, окрашивание Wella, визаж от финалистов России, маникюрный, педикюрный залы, студия наращивания ногтей, косметолог, солярий.
2712;НОВОСИБИРСК;Спорт, отдых, развлечения;Салоны красоты; Студия красоты «Скарлетт»;Скарлетт;студия красоты;(383) 2215-471;"10%, скидка не предоставляется на контурную пластику и наращивание волос.
5% - при безналичном расчете";5.00;10.00;"10%+ услуга салона в подарок, скидка не предоставляется на контурную пластику и наращивание волос.
5% - при безналичном расчете";5.00;10.00;;;;;;;;;;;;;"10%+ услуга салона в подарок, скидка не предоставляется на контурную пластику и наращивание волос.
5% - при безналичном расчете";5.00;10.00;Центральный;ул. Достоевского, 14;(383) 2215-471;09.00 - 21.00 ежедневно.;www.skarlett.ru;skarlett@beauty.ru;Парикмахерские услуги,косметология по лицу и телу маникюр, педикюр, наращивание ногтей, услуги визажиста, перманентный макияж.
658;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивно-оздоровительные комплексы;Фитнес-клуб «Studio Fit»;Studio Fit;фитнес-клуб;;"скидка 10% на абонемент сроком 1 месяц,
скидка 15% на абонемент сроком 6 месяцев и 1 год.";10.00;15.00;15 %;15.00;15.00;;;;;;;;;;;;;;;;Центральный;Красный проспект, 17;(383) 223-66-80, Факс:(383) 218-01-48;07.00 - 22.30, 09.00 - 21.30 в субботу, воскресенье.;www.studiofit.ru;fitclub@mail.ru;Зал для групповых программ, восточный зал, зал единоборств, зал сайклов, зал для занятий стрип пластикой, тренажерный зал, зал для занятий с пилоном. Современное оборудование, удобные раздевалки с турецкой и финской саунами. Солярий, массаж, фитнес-бар.
1465;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивно-оздоровительные комплексы;Тренажерный зал «Железный Самсон»;Железный Самсон;тренажерный зал;;;;;10 %;10.00;10.00;;;;7 %;7.00;7.00;;;;;;;;;;Центральный;ул. Каменская, 64а;(383) 201-13-02;08.00 - 23.00 ежедневно.;www.Iron-samson.ru;i-samson@ngs.ru;Высокое качество предоставленных услуг. Сбросьте лишнее! Оставьте лучшее! (скидки не суммируются).
353;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивно-оздоровительные комплексы;Пэйнтбол-клуб «Рагнит»;Рагнит;пэйнтбол-клуб;;10% на стоимость шаров.;10.00;10.00;;;;;;;;;;;;;;;;;;;Калининский;ул. Выборная, 91а/1 ( Лыжная база «Буревестник»);(383) 267-89-57;Светлое время суток.;www.ragnit-nsk.ru;ragnit@online.nsk.su;Пэйнтбол в любое время года. Окунитесь в атмосферу азарта, авантюризма и незабываемых приключений.
2077;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивные товары, охота, рыбалка;5 star IDS Дайв-центр «Акваланг»;Акваланг;5 star IDS Дайв-центр;2-16-23-39;3% на товары спортивного магазина. Скидка не действительна на покупку в кредит. При регистрации клиента действует бонусная программа клуба.;3.00;3.00;5% на товары спортивного магазина. Скидка не действительна на покупку в кредит. При регистрации клиента действует бонусная программа клуба.;5.00;5.00;;;;;;;;;;;;;;;;Заельцовский;Красный проспект, 99;(383)216-23-39, 216-26-99;10.00 - 20.00 ежедневно.;www.dive-arena.ru;club@dive-arena.ru;Обучение дайвингу PADI и DSAT, все специализации.  Обучение от начального уровня до инструтора. Все снаряжения для дайвинга. Сервисный центр. Тримикс, найтрокс. Подводная охота. Интернет-форум. Техно дайвинг. Дайв-туризм по всему миру. Подледные погружения.
111;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивные товары, охота, рыбалка;Магазин «Бильярдный салон»;Бильярдный салон;магазин;;3% на бильярдные столы, 5% на аксессуары для бильярда.;3.00;5.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Большевистская, 20;(383) 269-46-44;10.00 - 19.00 ежедневно.;www.fabrika-start.ru;nsk@fabrika-start.ru;Более 100 моделей бильярдных столов, сборка, гарантийный и постгарантийный сервис. Огромный выбор аксессуаров для бильярда.
30;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивные товары, охота, рыбалка;Магазин «Классик Спорт»;Классик Спорт;магазин;;3% при покупке от 500 рублей, 5% при покупке от 1 000 рублей, 8% при покупке от 5 000 рублей, 10% при покупке 10 000 рублей.;3.00;10.00;10 %;10.00;10.00;;;;;;;;;;;;;;;;Ленинский;ул. Станиславского, 8;(383) 343-33-21;10.00 - 20.00 ежедневно.;;olimp57@bk.ru;"Лыжи беговые и горные, сноуборды, хоккейные принадлежности, обувь и одежда SWIX, Li-ning; мячи, мониторы сердечного ритма POLАR, тренажеры и детские комплексы, роликовые коньки."
2778;НОВОСИБИРСК;Спорт, отдых, развлечения;Спортивные товары, охота, рыбалка;Дайв-центр  «Нептун»;Нептун;дайв-центр;(383) 335-63-43;3%, на товары для дайвинга и подводной охоты.;3.00;3.00;5%, на товары для дайвинга и подводной охоты.;5.00;5.00;;;;;;;;;;;;;;;;Советский;ул. Пирогова, 26, цоколь;(383) 335-63-43;10.00 - 20.00, 10.00 - 15.00 в субботу, выходной - воскресенье.;www.clubneptun.ru;clubneptun@mail.ru;Обучение дайвингу PADI. Снаряжение для дайвинга. Подъем затонувших объектов. Сервисный центр. Организация дайвинг путешествий.
5;НОВОСИБИРСК;Спорт, отдых, развлечения;Туризм, авиабилеты;Туроператор «Братья Говор»;Братья Говор;туроператор;;2,5% на собственные туры.;2.00;2.00;5% на индивидуальные туры, 7% на собственные туры.;5.00;7.00;;;;3% на индивидуальные туры, 7% на собственные туры.;3.00;7.00;;;;;;;;;;Заельцовский;Красный Проспект, 98/1 (станция метро «Гагаринская»);(383) 216-37-88, 236-38-15 факс 236-38-14;10.00 – 18.00, суббота - дежурный день, выходной –  воскресенье.;www.govor.ru;govorum@online.ru;Активные туры: пешеходные, лыжные, горные, водные (сплав), велосипедные, авто-мото, парусные, спелеотуры, конные, горнолыжные, комбинированные, суммарные туры, активные туры за рубежом. Отдых, лечение, рыбалка и охота по НСО, Горному Алтаю, Сибири, Средней Азии, Монголии, Гималаям
3194;НОВОСИБИРСК;Спорт, отдых, развлечения;Туризм, авиабилеты;Туристическое агентство «НОЗА Трэвел»;НОЗА Трэвел;Туристическое агентство;;3%, каждый третий тур - 2% скидки дополнительно, если попадает в период действия спецпредложения - скидка переносится на 4-й тур. На обучение скидка распространяется только на комиссионное вознаграждение.;3.00;3.00;5%, каждый третий тур - 2% скидки дополнительно, если попадает в период действия спецпредложения - скидка переносится на 4-й тур. На обучение скидка распространяется только на комиссионное вознаграждение.;5.00;5.00;;;;4%, каждый третий тур - 2% скидки дополнительно, если попадает в период действия спецпредложения - скидка переносится на 4-й тур. На обучение скидка распространяется только на комиссионное вознаграждение.;4.00;4.00;;;;;;;;;;Центральный;ул. Фрунзе, 5 оф. 708;(383) 221-12-41, 8-913-918-75-16;11.00 - 19.00, суббота, воскресение - выходной;;nozatravel@gmail.com;Отдых за границей - Прямые туры из Новосибирска: Турция, Египет, Таиланд, Китай, Бали (Индонезия), Индия, Вьетнам, Чехия. Вылеты из Москвы: ОАЭ, США, экскурсионные туры по Европе. Обучение студентов в зарубежных ВУЗах, языковые курсы в стране изучаемого языка.
27;НОВОСИБИРСК;Спорт, отдых, развлечения;Туризм, авиабилеты;«Полярная Звезда - Новосибирск»;Полярная Звезда - Новосибирск;;;от 3% в зависимости от тура.;3.00;3.00;от 5% в зависимости от тура;5.00;5.00;;;;от 5% в зависимости от тура;5.00;5.00;;;;;;;;;;Ленинский;пр-т К. Маркса, 57 (офис 306);(383) 211-90-89, Факс:(383) 346-55-82;09.00 - 18.00 ежедневно.;;;Туры за рубеж из Новосибирска: Турция, Китай, ОАЭ, Болгария, Испания, Кипр. Туры за рубеж через Москву: Франция, Англия, Италия. Туры по России: Сочи, Анапа, Москва, Санкт-Петербург, обучающие туры.
2718;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Сеть магазинов «Ванны и Кабины»;Ванны и Кабины;сеть магазинов;(383) 292-17-65;3 %;3.00;3.00;5 %;5.00;5.00;;;;;;;;;;;;;;;;Ленинский;ул. Римского-Корсакова, 1/1 (ТЦ Металлист);(383) 292-17-65, 292-45-55;10.00 - 20.00 ежедневно.;;2928555@mail.ru;Душевые кабины, акриловые ванны, смесители, кафель.
2718;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Сеть магазинов «Ванны и Кабины»;Ванны и Кабины;сеть магазинов;(383) 292-17-65;3 %;3.00;3.00;5 %;5.00;5.00;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50 (ТВК Большая Медведица);(383) 292-17-65, 292-45-55;10.00 - 20.00 ежедневно.;;2928555@mail.ru;Душевые кабины, акриловые ванны, смесители, кафель.
2718;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Сеть магазинов «Ванны и Кабины»;Ванны и Кабины;сеть магазинов;(383) 292-17-65;3 %;3.00;3.00;5 %;5.00;5.00;;;;;;;;;;;;;;;;Кировский;ул. Сибиряков-Гвардейцев, 47 корп. 2 ( ТЦ Калейдоскоп);(383) 292-17-65, 292-45-55;10.00 - 20.00 ежедневно.;;2928555@mail.ru;Душевые кабины, акриловые ванны, смесители, кафель.
8;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Магазины «KERAMA MARAZZI»;Магазины «KERAMA MARAZZI»;салон;;3% на керамическую плитку.;3.00;3.00;7% на керамическую плитку.;7.00;7.00;;;;;;;5% на керамическую плитку.;5.00;5.00;;;;;;;Железнодорожный;ул. Чаплыгина, 45;(383) 223-59-83, Sk_chapligina@online.nsk.su;10.00 - 19.00, 10.00 - 17.00 в воскресение.;www.kerama-marazzi.ru;;Коллекции российской керамической плитки KERAMA MARAZZI для пола и стен и керамический гранит KERAMA MARAZZI.
8;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Магазины «KERAMA MARAZZI»;Магазины «KERAMA MARAZZI»;салон;;3% на керамическую плитку.;3.00;3.00;7% на керамическую плитку.;7.00;7.00;;;;;;;5% на керамическую плитку.;5.00;5.00;;;;;;;Железнодорожный;ул. Железнодорожная, 11;(383) 2-205-984, Sk_geleznodor@online.nsk.su;10.00 - 19.00, 10.00 - 17.00 в воскресение.;www.kerama-marazzi.ru;;Коллекции российской керамической плитки KERAMA MARAZZI для пола и стен и керамический гранит KERAMA MARAZZI.
8;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Магазины «KERAMA MARAZZI»;Магазины «KERAMA MARAZZI»;салон;;3% на керамическую плитку.;3.00;3.00;7% на керамическую плитку.;7.00;7.00;;;;;;;5% на керамическую плитку.;5.00;5.00;;;;;;;Дзержинский;пр-т Дзержинского, 14/4;(383) 288-03-79;10.00 - 20.00, 10.00 - 17.00 в воскресение.;www.kerama-marazzi.ru;;Коллекции российской керамической плитки KERAMA MARAZZI для пола и стен и керамический гранит KERAMA MARAZZI.
8;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Магазины «KERAMA MARAZZI»;Магазины «KERAMA MARAZZI»;салон;;3% на керамическую плитку.;3.00;3.00;7% на керамическую плитку.;7.00;7.00;;;;;;;5% на керамическую плитку.;5.00;5.00;;;;;;;Ленинский;ул. Толмачевская, 19а;(383) 303-14-13, Sk_tolmachev@online.nsk.su;09.00 - 19.00, 10.00 - 17.00 в воскресенье.;www.kerama-marazzi.ru;;Коллекции российской керамической плитки KERAMA MARAZZI для пола и стен и керамический гранит KERAMA MARAZZI.
8;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Магазины «KERAMA MARAZZI»;Магазины «KERAMA MARAZZI»;салон;;3% на керамическую плитку.;3.00;3.00;7% на керамическую плитку.;7.00;7.00;;;;;;;5% на керамическую плитку.;5.00;5.00;;;;;;;Ленинский;ул. Ватутина, 11;(383) 351-31-96, Sk_vatutina@online.nsk.su;10.00 - 19.00, 10.00 - 17.00 в воскресение.;www.kerama-marazzi.ru;;Коллекции российской керамической плитки KERAMA MARAZZI для пола и стен и керамический гранит KERAMA MARAZZI.
2756;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Фирма «МиА»;МиА;фирма;(383) 230-11-72;10%, скидка действует на кабины, ванны, мебель для ванных комнат;10.00;10.00;15%, скидка действует на кабины, ванны, мебель для ванных комнат;15.00;15.00;;;;;;;;;;;;;;;;Дзержинский;ул. Светлановская, 50;(383) 230-11-72;10.00 - 20.00 ежедневно.;www.Mia-story.ru;Mia-stroy@ngs.ru;Душевые кабины, ванны, мебель для ванн, стеклянная мозаика, подвесные потолки, ламинированный паркет, инфракрасные сауны, керамогранит.
2704;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Салон элитной сантехники «Санмаркет-Сибирь»;Санмаркет-Сибирь;салон элитной сантехники;(383) 230-29-61;"5%, суммируется с прочими скидками до 15%.
На товары по спец.цене действует скидка 3%.";3.00;15.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 230-29-61;10.00 -20.00 ежедневно.;sinmarnsk.ru;sanmarketnsk@mail.ru;Ванны акриловые, мебель для ванных комнат, душевые кабины, смесители, санфаянс, плитка керамическая, мойки гранитные, аксессуары.
3192;НОВОСИБИРСК;Строительство, ремонт;Кафель, сантехника;Салон сантехники «Синмар»;Синмар;салон сантехники;(383) 222-08-37;5%, суммируется с прочими скидками до 15%. На товары по спец.цене действует скидка 3%.;3.00;15.00;;;;;;;;;;;;;;;;;;;Железнодорожный;пр-т Димитрова, 18;(383) 222-08-37;10.00 - 19.00, 10.00 - 18.00 в субботу, выходной - воскресние.;www.sinmarnsk.ru;;"Галерея сантехники «Синмар» может похвастаться многообразием моделей, благодаря которым у вас есть возможность выбрать то, что вам ближе к душе. Торговые марки, которые мы представляем — это европейские производители: RIHO — Голландия, ALPEN — Австрия, и TEIKO — Чехия.
Компания «Синмар» работает только с надежными и проверенными производителями, которые являются популярными во всех странах. Качество и надежность санитарно- технической продукции — это залог долгой службы."
3300;НОВОСИБИРСК;Строительство, ремонт;Окна, двери;Галерея дверей Квадро;Квадро;галерея дверей;(383) 220-11-11;;;;5%, скидка суммируется со специальными предложениями.;5.00;5.00;;;;;;;;;;;;;;;;Железнодорожный;ул. Советская, 46/2;(383) 220-11-11, факс: (383) 218-45-34;10.00 - 19.00, выходной - суббота, воскресенье.;www.vipdoors.ru;;Галерея дверей Квадро - бутик дверей, одним из первых представил в Новосибирске фабрики Италии, производящие двери для самыхразнообразных интерьеров. В предложении бутика собраны коллекции межкомнатных, входных дверей, раздвижных перегородок и фурнитуры, отвечающие как последним веяниям моды, так и нестареющей классики. В каждой коллекции присутствуют 'изюминки' из мира высокой 'дверной' моды, разработанные лучшими мировыми дизайнерами.
2660;НОВОСИБИРСК;Строительство, ремонт;Окна, двери;Компания «Нова»;Нова;компания;(383) 219-03-20;15%, кроме услуг.;15.00;15.00;20%, кроме услуг.;20.00;20.00;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50 ( ТВК БОЛЬШАЯ МЕДВЕДИЦА);(383) 230-01-61;10.00 - 20.00 ежедневно.;;manager@nova-nsk.ru;Пластиковые окна, стальные двери, автоматические ворота, рольставни, решетки, кованые ограждения. Производство, качественный монтаж. Гарантия.
2660;НОВОСИБИРСК;Строительство, ремонт;Окна, двери;Компания «Нова»;Нова;компания;(383) 219-03-20;15%, кроме услуг.;15.00;15.00;20%, кроме услуг.;20.00;20.00;;;;;;;;;;;;;;;;Дзержинский;ул. Волочаевская, 57/1  (ТВК LEXX);(383) 354-01-94;10.00 - 19.00 ежедневно.;;manager@nova-nsk.ru;Пластиковые окна, стальные двери, автоматические ворота, рольставни, решетки, кованые ограждения. Производство, качественный монтаж. Гарантия.
2660;НОВОСИБИРСК;Строительство, ремонт;Окна, двери;Компания «Нова»;Нова;компания;(383) 219-03-20;15%, кроме услуг.;15.00;15.00;20%, кроме услуг.;20.00;20.00;;;;;;;;;;;;;;;;Железнодорожный;ул. Челюскинцев, 44/2;(383) 219-03-20;10.00 - 19.00 ежедневно.;;manager@nova-nsk.ru;Пластиковые окна, стальные двери, автоматические ворота, рольставни, решетки, кованые ограждения. Производство, качественный монтаж. Гарантия.
2660;НОВОСИБИРСК;Строительство, ремонт;Окна, двери;Компания «Нова»;Нова;компания;(383) 219-03-20;15%, кроме услуг.;15.00;15.00;20%, кроме услуг.;20.00;20.00;;;;;;;;;;;;;;;;Ленинский;пр-т Энергетиков, 17;(383) 212-99-19; ;;manager@nova-nsk.ru;Пластиковые окна, стальные двери, автоматические ворота, рольставни, решетки, кованые ограждения. Производство, качественный монтаж. Гарантия.
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Заельцовский;ул. Ельцовская, 2/1;(383) 204-70-00(многоканальный) факс:246-00-26;09.00 – 18.00, 10.00 – 13.00 в субботу, выходной - воскресенье.;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Октябрьский;Гусинобродское шоссе, 20 (ТРЦ «Континент», 1 этаж);(383) 261-72-21, 261-78-24;10.00 - 20.00, 10.00 - 18.00 в субботу, воскресенье.;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Центральный;ул. Каменская, 54-3;(383) 2-24-04-33, 224-84-29;09.00 – 18.00, 10.00 – 13.00 в субботу, выходной - воскресенье.;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Заельцовский;ул. Кропоткина, 128а,  (ТРЦ «Континент», 1 этаж);(383) 233-63-00;10.00 – 20.00, 10.00 – 18.00 в субботу, воскресенье.;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Ленинский;ул. Троллейная, 130а  (ТРЦ «Континент», 2 этаж);(383) 233-53-00;10.00 – 20.00, 10.00 – 18.00 в субботу, воскресенье.;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Ленинский;ул. Геодезическая, 5;(383) 209-09-60; ;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
105;НОВОСИБИРСК;Строительство, ремонт;Окна, двери; «ТК Динал»;ТК Динал;;;2% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;2.00;2.00;3% на все виды продукции. Скидка суммируется со скидкой по текущей акции независимо от суммы договора.;3.00;3.00;;;;;;;;;;;;;;;;Кировский;ул. Сиб.-Гвардейцев, 47, к.2, ТВК 'Калейдоскоп';(383) 233-73-00; ;www.dinal.biz;info@dinal.biz;"Изготовление и монтаж:
Пластиковые окна ( профиль VEKA).
Пластиковые и алюминевые балконы и лоджии.
Автоматические ворота.
Защитные рольставни."
